Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-26-243200098_1.fastq	bin_178	0.00020002203	0.00017216588	523	3037768	4
17119-05-26-243200098_1.fastq	bin_577	0.30287692	0.24151564	546988	2264814	4573
17119-05-26-243200098_1.fastq	bin_154	0.43973526	0.17860286	385610	2159036	6260
17119-05-26-243200098_1.fastq	bin_265	0.03443442	0.024730854	58387	2360897	579
17119-05-26-243200098_1.fastq	bin_183	0.014606618	0.011474178	25051	2183250	209
17119-05-26-243200098_1.fastq	bin_85	25.873281	0.8867549	3698040	4170307	746139
17119-05-26-243200098_1.fastq	bin_360	0.00019409687	0.00015277391	195	1276396	3
17119-05-26-243200098_1.fastq	bin_585	0.09781177	0.028393503	59296	2088365	1674
17119-05-26-243200098_1.fastq	bin_55	0.0027666793	0.0011183895	2086	1865182	75
17119-05-26-243200098_1.fastq	bin_508	31.885256	0.90132004	1043241	1157459	245309
17119-05-26-243200098_1.fastq	bin_457	0.16792719	0.14455052	276343	1911740	2133
17119-05-26-243200098_1.fastq	bin_439	8.006345	0.9917653	1994572	2011133	107632
17119-05-26-243200098_1.fastq	bin_25	71.414536	0.9936781	4727980	4758060	2290710
17119-05-26-243200098_1.fastq	bin_450	3.7973742	0.9607504	2390078	2487720	63132
17119-05-26-243200098_1.fastq	bin_506	0.13017845	0.11543022	330404	2862370	2474
17119-05-26-243200098_1.fastq	bin_316	2.8838868	0.2052248	581525	2833600	61016
17119-05-26-243200098_1.fastq	bin_181	0.00002396833	0.000021572037	68	3152229	3
17119-05-26-243200098_1.fastq	bin_338	1.9797354	0.82842547	2193157	2647380	34985
17119-05-26-243200098_1.fastq	bin_42	0.092524156	0.0051007294	12303	2412008	3614
17119-05-26-243200098_1.fastq	bin_63	0.0011318671	0.0007746755	1395	1800754	17
17119-05-26-243200098_1.fastq	bin_279	0.7106024	0.04108473	92771	2258041	11075
17119-05-26-243200098_1.fastq	bin_113	0.22281073	0.15296908	250087	1634886	2533
17119-05-26-243200098_1.fastq	bin_129	3.4361057	0.80111945	1425113	1778902	41006
17119-05-26-243200098_1.fastq	bin_119	10.792895	0.50939786	1381510	2712045	193997
