Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-10-243200096_1.fastq	bin_178	0.0000779522	0.000054974575	167	3037768	2
17119-05-10-243200096_1.fastq	bin_577	0.019009734	0.017919794	40585	2264814	286
17119-05-10-243200096_1.fastq	bin_154	0.0041456963	0.0036219868	7820	2159036	59
17119-05-10-243200096_1.fastq	bin_265	0.008094923	0.005111193	12067	2360897	166
17119-05-10-243200096_1.fastq	bin_183	0.0072010085	0.005216993	11390	2183250	109
17119-05-10-243200096_1.fastq	bin_85	3.1744204	0.539826	2251240	4170307	119312
17119-05-10-243200096_1.fastq	bin_360	0.00004771548	0.0000462239	59	1276396	1
17119-05-10-243200096_1.fastq	bin_585	0.0015359705	0.00080302055	1677	2088365	26
17119-05-10-243200096_1.fastq	bin_55	0.0059213685	0.0046654963	8702	1865182	82
17119-05-10-243200096_1.fastq	bin_508	0.031556778	0.028562566	33060	1157459	244
17119-05-10-243200096_1.fastq	bin_457	0.0156526	0.014906316	28497	1911740	199
17119-05-10-243200096_1.fastq	bin_439	0.017890552	0.016968545	34126	2011133	250
17119-05-10-243200096_1.fastq	bin_25	1.1243762	0.5182089	2465669	4758060	36087
17119-05-10-243200096_1.fastq	bin_450	0.004476308	0.003689724	9179	2487720	80
17119-05-10-243200096_1.fastq	bin_506	0.0049167876	0.004755849	13613	2862370	93
17119-05-10-243200096_1.fastq	bin_316	92.73072	0.999627	2832543	2833600	1755922
17119-05-10-243200096_1.fastq	bin_181	0.000015978887	0.000007930896	25	3152229	2
17119-05-10-243200096_1.fastq	bin_338	0.039074842	0.03212648	85051	2647380	709
17119-05-10-243200096_1.fastq	bin_42	0.2647281	0.0052931	12767	2412008	13700
17119-05-10-243200096_1.fastq	bin_63	0.00006428454	0.00003609599	65	1800754	2
17119-05-10-243200096_1.fastq	bin_279	0.27845734	0.015795108	35666	2258041	4721
17119-05-10-243200096_1.fastq	bin_113	0.00004914659	0.00009908948	162	1634886	6
17119-05-10-243200096_1.fastq	bin_129	0.0036213417	0.003457751	6151	1778902	55
17119-05-10-243200096_1.fastq	bin_119	0.02719844	0.002728937	7401	2712045	492
17119-05-10-243200096_1.fastq	bin_54	0.22443034	0.13812241	358893	2598369	7603
17119-05-10-243200096_1.fastq	bin_67	0.0064794226	0.006070944	18005	2965766	130
17119-05-10-243200096_1.fastq	bin_281	0.00097390806	0.0008583715	3728	4343108	29
17119-05-10-243200096_1.fastq	bin_101	0.000042943586	0.00004257667	74	1738041	2
17119-05-10-243200096_1.fastq	bin_260	0.0028651138	0.0028780983	7003	2433204	47
17119-05-10-243200096_1.fastq	bin_499	0.03367263	0.012858197	20394	1586070	355
17119-05-10-243200096_1.fastq	bin_386	0.071036234	0.06333886	131366	2074019	984
17119-05-10-243200096_1.fastq	bin_475	0.046012253	0.015839176	31367	1980343	610
17119-05-10-243200096_1.fastq	bin_128	0	0	0	2792905	0
17119-05-10-243200096_1.fastq	bin_185	0.010013518	0.009404066	25114	2670547	180
17119-05-10-243200096_1.fastq	bin_580	0.003424264	0.003341852	7982	2388496	57
17119-05-10-243200096_1.fastq	bin_86	0.39950994	0.17987587	325403	1809042	4795
17119-05-10-243200096_1.fastq	bin_326	0.0029469866	0.0026259248	6348	2417434	51
17119-05-10-243200096_1.fastq	bin_224	0.0034166656	0.000367259	746	2031264	60
17119-05-10-243200096_1.fastq	bin_362	0.014550465	0.014372617	27745	1930407	187
17119-05-10-243200096_1.fastq	bin_222	0.00004226802	0.000040826588	51	1249186	1
17119-05-10-243200096_1.fastq	bin_574	88.031425	0.99973667	2828174	2828919	1660641
17119-05-10-243200096_1.fastq	bin_584	0.017069409	0.0024936877	7093	2844382	327
17119-05-10-243200096_1.fastq	bin_169	0.081513986	0.0014866312	1966	1322453	742
17119-05-10-243200096_1.fastq	bin_139	0.038445707	0.025248688	57249	2267405	597
17119-05-10-243200096_1.fastq	bin_99	0.24390037	0.124646	250306	2008135	3280
17119-05-10-243200096_1.fastq	bin_264	0.0023522805	0.0019711184	10067	5107253	85
17119-05-10-243200096_1.fastq	bin_81	0.07899323	0.041923124	101209	2414157	1292
17119-05-10-243200096_1.fastq	bin_425	7.228248	0.9732184	1495644	1536802	73443
17119-05-10-243200096_1.fastq	bin_501	7.4697943	0.9854926	1604108	1627722	80993
17119-05-10-243200096_1.fastq	bin_531	0.12995212	0.117217235	283829	2421393	2101
17119-05-10-243200096_1.fastq	bin_20	0.06319642	0.05608619	115708	2063039	884
17119-05-10-243200096_1.fastq	bin_396	0.002390337	0.0014912328	6903	4629056	163
17119-05-10-243200096_1.fastq	bin_93	0	0	0	2434168	0
17119-05-10-243200096_1.fastq	bin_373	0.05881413	0.016667338	29355	1761229	684
17119-05-10-243200096_1.fastq	bin_393	0.017703818	0.016970733	51902	3058324	384
17119-05-10-243200096_1.fastq	bin_353	0.024515947	0.023732768	21784	917887	150
17119-05-10-243200096_1.fastq	bin_82	0.00007332548	0.0000635277	262	4124185	2
17119-05-10-243200096_1.fastq	bin_46	0.028550819	0.026756395	66978	2503252	485
17119-05-10-243200096_1.fastq	bin_41	0.000017200693	0.000030117095	64	2125039	2
17119-05-10-243200096_1.fastq	bin_162	0.000072423536	0.000023562636	41	1740043	3
17119-05-10-243200096_1.fastq	bin_77	0	0	0	1180198	0
17119-05-10-243200096_1.fastq	bin_400	0.005483994	0.0050911023	8316	1633438	61
17119-05-10-243200096_1.fastq	bin_485	0.0000010787902	0.000017486534	50	2859343	1
17119-05-10-243200096_1.fastq	bin_166	19.538807	0.99421716	2060353	2072337	267765
17119-05-10-243200096_1.fastq	bin_358	0.016380275	0.014052648	26726	1901848	214
17119-05-10-243200096_1.fastq	bin_51	0.8613603	0.003676154	10674	2903578	17791
17119-05-10-243200096_1.fastq	bin_56	0.0039047988	0.003584979	10128	2825121	943
17119-05-10-243200096_1.fastq	bin_277	1.776129	0.6071136	2909742	4792747	69527
17119-05-10-243200096_1.fastq	bin_476	4.452626	0.82133406	1196370	1456618	43238
