Sample	Genome	Mean	Covered Fraction	Covered Bases	Length	Read Count
17119-05-36-243200079_1.fastq	bin_178	0.02335481	0.0076105217	23119	3037768	507
17119-05-36-243200079_1.fastq	bin_577	0.89990145	0.49881315	1129719	2264814	13600
17119-05-36-243200079_1.fastq	bin_154	6.3858724	0.95853984	2069522	2159036	90307
17119-05-36-243200079_1.fastq	bin_265	0.002924758	0.0024596583	5807	2360897	54
17119-05-36-243200079_1.fastq	bin_183	0.7707306	0.038548037	84160	2183250	10939
17119-05-36-243200079_1.fastq	bin_85	17.065691	0.971287	4050565	4170307	489557
17119-05-36-243200079_1.fastq	bin_360	0.84516567	0.47194836	602393	1276396	7122
17119-05-36-243200079_1.fastq	bin_585	0.023751242	0.014134981	29519	2088365	339
17119-05-36-243200079_1.fastq	bin_55	1.4141197	0.6386862	1191266	1865182	17730
17119-05-36-243200079_1.fastq	bin_508	0.34740108	0.052135754	60345	1157459	2743
17119-05-36-243200079_1.fastq	bin_457	0.7148871	0.44197538	844942	1911740	9045
17119-05-36-243200079_1.fastq	bin_439	5.9634914	0.84801555	1705472	2011133	80201
17119-05-36-243200079_1.fastq	bin_25	10.591662	0.827932	3939350	4758060	336305
17119-05-36-243200079_1.fastq	bin_450	1.95437	0.744616	1852396	2487720	32500
17119-05-36-243200079_1.fastq	bin_506	1.6351758	0.7140667	2043923	2862370	31056
17119-05-36-243200079_1.fastq	bin_316	3.461499	0.08010623	226989	2833600	69398
17119-05-36-243200079_1.fastq	bin_181	0.018662062	0.01668819	52605	3152229	403
17119-05-36-243200079_1.fastq	bin_338	8.549569	0.6536976	1730586	2647380	150909
17119-05-36-243200079_1.fastq	bin_42	0.17277567	0.018986255	45795	2412008	7141
17119-05-36-243200079_1.fastq	bin_63	0.009329294	0.0066933073	12053	1800754	118
17119-05-36-243200079_1.fastq	bin_279	0.14063416	0.023750233	53629	2258041	2261
17119-05-36-243200079_1.fastq	bin_113	0.20305257	0.1470598	240426	1634886	2318
17119-05-36-243200079_1.fastq	bin_129	0.0604008	0.054056942	96162	1778902	733
17119-05-36-243200079_1.fastq	bin_119	0.7698045	0.3290373	892364	2712045	13911
17119-05-36-243200079_1.fastq	bin_54	0.480862	0.25554416	663998	2598369	8402
17119-05-36-243200079_1.fastq	bin_67	0.01985511	0.012448386	36919	2965766	403
17119-05-36-243200079_1.fastq	bin_281	0.23871179	0.103677824	450284	4343108	7310
17119-05-36-243200079_1.fastq	bin_101	0.057473026	0.050392367	87584	1738041	673
17119-05-36-243200079_1.fastq	bin_260	2.7682025	0.87189895	2121508	2433204	44853
17119-05-36-243200079_1.fastq	bin_499	0.17064694	0.033515546	53158	1586070	1801
17119-05-36-243200079_1.fastq	bin_386	0.0051831994	0.0031976562	6632	2074019	74
17119-05-36-243200079_1.fastq	bin_475	0.237068	0.040900994	80998	1980343	3130
17119-05-36-243200079_1.fastq	bin_128	0.021162054	0.016864162	47100	2792905	429
17119-05-36-243200079_1.fastq	bin_185	0.724003	0.35976186	960761	2670547	12898
17119-05-36-243200079_1.fastq	bin_580	1.9617125	0.7429374	1774503	2388496	31320
17119-05-36-243200079_1.fastq	bin_86	0.22732088	0.15840262	286557	1809042	2762
17119-05-36-243200079_1.fastq	bin_326	1.9787601	0.748408	1809227	2417434	31944
17119-05-36-243200079_1.fastq	bin_224	0.18960327	0.050385375	102346	2031264	3219
17119-05-36-243200079_1.fastq	bin_362	10.107917	0.99495286	1920664	1930407	130639
17119-05-36-243200079_1.fastq	bin_222	0.013772744	0.010699768	13366	1249186	152
17119-05-36-243200079_1.fastq	bin_574	0.11679051	0.0862347	243951	2828919	2608
17119-05-36-243200079_1.fastq	bin_584	2.8846538	0.87709314	2494788	2844382	54485
17119-05-36-243200079_1.fastq	bin_169	0.009694732	0.008286117	10958	1322453	91
17119-05-36-243200079_1.fastq	bin_139	4.468099	0.97577846	2212485	2267405	67413
17119-05-36-243200079_1.fastq	bin_99	0.3492174	0.20837195	418439	2008135	4737
17119-05-36-243200079_1.fastq	bin_264	0.010492764	0.0014410878	7360	5107253	481
17119-05-36-243200079_1.fastq	bin_81	7.368765	0.975654	2355382	2414157	118830
17119-05-36-243200079_1.fastq	bin_425	18.260767	0.8517766	1309012	1536802	185678
17119-05-36-243200079_1.fastq	bin_501	18.37711	0.844326	1374328	1627722	199307
17119-05-36-243200079_1.fastq	bin_531	0.3422499	0.24477026	592685	2421393	5581
